edge_type_id dynamics_params model_template target_query source_query syn_weight weight_function weight_sigma distance_range target_sections delay
163 AMPA_ExcToExc.json exp2syn node_type_id=='486502127'&pop_name=='e4Rorb' pop_name=='e5Rbp4' 8.53081484014e-05 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
164 AMPA_ExcToInh.json exp2syn node_type_id=='474626527'&pop_name=='i4Htr3a' pop_name=='e5Rbp4' 0.000254241706649 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.5
165 AMPA_ExcToInh.json exp2syn node_type_id=='313862167'&pop_name=='i4Sst' pop_name=='e5Rbp4' 6.80517964341e-05 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.5
166 AMPA_ExcToInh.json exp2syn node_type_id=='473016550'&pop_name=='i4Sst' pop_name=='e5Rbp4' 0.000634158656102 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.5
167 AMPA_ExcToInh.json exp2syn node_type_id=='485058595'&pop_name=='i4Sst' pop_name=='e5Rbp4' 3.90093084324e-05 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.5
168 AMPA_ExcToExc.json exp2syn node_type_id=='318733871'&pop_name=='e4Nr5a1' pop_name=='e5Rbp4' 0.00011256900198200001 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
169 AMPA_ExcToExc.json exp2syn node_type_id=='318808427'&pop_name=='e4Nr5a1' pop_name=='e5Rbp4' 8.56459353504e-05 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
170 AMPA_ExcToExc.json exp2syn node_type_id=='321906005'&pop_name=='e4Nr5a1' pop_name=='e5Rbp4' 0.000106686551851 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
171 AMPA_ExcToExc.json exp2syn node_type_id=='370351753'&pop_name=='e4Nr5a1' pop_name=='e5Rbp4' 0.00011082216589200001 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
172 AMPA_ExcToExc.json exp2syn node_type_id=='386049446'&pop_name=='e4Nr5a1' pop_name=='e5Rbp4' 0.000124943329148 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
173 AMPA_ExcToExc.json exp2syn node_type_id=='397351623'&pop_name=='e4Nr5a1' pop_name=='e5Rbp4' 0.00014829517068599998 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
174 AMPA_ExcToExc.json exp2syn node_type_id=='422738880'&pop_name=='e4Nr5a1' pop_name=='e5Rbp4' 0.00010059669437799999 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
175 AMPA_ExcToExc.json exp2syn node_type_id=='475459689'&pop_name=='e4Nr5a1' pop_name=='e5Rbp4' 3.6166655159999995e-05 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
